JobNumber,JobDescription,Master_Controllers,Field_Controllers,Sensors,Panels,Software,Computers,HO02,HO03,HO04,HO05,HO06,HO07,HO08,HO09,HO10,HO11,HO12
123200B,Northwell Health,2405.14,5820.98,5151.08,205.62,0.0,0.0,422.0,44.85,845.96,559.33,0.0,0.0,0.0,1828.61,0.0,0.0,0.0
123400B,499 Park Hines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49,197.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123500B,HSS Hudson Yards,1689.03,4825.3,6743.67,0.0,1902.89,1.1940375,3732.16,683.73,3312.11,4045.86,0.0,0.0,0.0,611.6,2859.08,0.0,0.0
123700B,Mt. Sinai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.82,1003.89,0.0,0.0
123800B,NYS OGS & HCR 641 Lex,8280.35,23019.629999999997,14392.75,0.0,0.0,0.0,1055.07,268.58,5161.46,3603.03,0.0,0.0,0.0,6643.31,1302.73,0.0,0.0
123900B,La Mama Theatre,0.0,0.0,0.0,0.0,0.0,0.0,1271.68,0.0,0.0,4335.34,0.0,0.0,0.0,1738.08,5715.85,0.0,0.0
124000B,Rudin,0.0,0.0,1386.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124200B,335 Madison Ave,0.0,0.0,104.55,0.0,0.0,2.12661875,0.0,0.0,766.53,0.0,0.0,0.0,0.0,0.0,114.77,0.0,0.0
124300B,Mt Sinai BCU Trailer Stats,0.0,0.0,120.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124400B,UBS 12th Fl PWM*CANCELLED*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124500B,MGA,0.0,1112.87,296.63,0.0,0.0,0.0,70.33,0.0,0.0,606.84,0.0,0.0,0.0,158.62,0.0,0.0,0.0
124800B,745 5th Ave,0.0,2063.42,540.24,0.0,795.46,0.0,70.33,0.0,392.77,1040.94,0.0,0.0,0.0,541.56,202.0,0.0,255.26
124900B,13-17 Laight Street,18684.46,15047.29,21040.77,1903.04,7654.56,3.87010625,12558.83,4902.46,17985.65,21102.04,0.0,3093.84,0.0,14915.53,493.35,901.4,0.0
125000B,Simpson Thatcher & Bartlett,0.0,6156.18,283.96000000000004,0.0,0.0,0.0,932.11,0.0,504.16,3197.54,0.0,0.0,0.0,931.46,1059.63,0.0,0.0
125300B,RXR 32 Old Slip,0.0,5478.65,1774.8200000000002,0.0,0.0,0.0,70.33,133.81,1938.7,3034.75,0.0,0.0,0.0,841.7,1106.53,0.0,0.0
125500B,770 Realty Associates,1834.62,8479.95,15196.57,1623.71,2044.9,1.4865812500000002,6011.6,4654.58,12979.28,20841.53,82.38,198.56,0.0,3052.65,27445.97,0.0,0.0
125600B,Hard Rock Hotel,9514.19,35161.33,71156.95999999999,3378.48,2024.58,0.9328562499999999,14237.33,4481.58,41213.46,89651.13,0.0,8820.73,0.0,15692.03,79127.57,700.72,7248.59
125700B,LIU Post,0.0,0.0,875.18,0.0,0.0,0.0,0.0,0.0,0.0,1489.5,0.0,0.0,0.0,126.42,91.82,0.0,0.0
125900B,Mt. SInai Anneneberg 2nd Fl,0.0,2344.63,3532.8,0.0,0.0,0.0,1727.61,0.0,750.09,4363.61,0.0,0.0,0.0,1114.08,0.0,0.0,0.0
126100B,Tangam Plaza NB-3,1740.91,4333.26,20422.280000000002,532.14,2096.43,0.8874875,1303.43,602.56,4357.04,13140.01,237.32,0.0,0.0,1993.43,23180.73,0.0,0.0
126200B,Tangram Plaza project cancelle,0.0,0.0,0.0,0.0,0.0,0.0,1030.8,119.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126400B,SGU Grenada Welcome Center,1689.03,2697.14,1251.21,344.01,0.0,0.0,281.36,179.37,3091.91,16832.56,0.0,0.0,0.0,2552.55,0.0,0.0,3490.12
126600B,500 Park Ave,0.0,14326.67,7032.91,0.0,1392.46,0.0,1227.58,581.37,6140.26,7540.34,0.0,936.22,0.0,9571.18,5703.37,0.0,0.0
127000B,Lefrak,0.0,791.45,0.0,102.81,0.0,0.0,0.0,0.0,0.0,809.99,0.0,0.0,0.0,345.0,279.01,0.0,0.0
127100B,Equity Office,0.0,781.47,2440.92,0.0,0.0,0.0,1741.01,0.0,1149.27,2149.03,0.0,0.0,0.0,505.28,0.0,0.0,510.52
127300B,30 Rock Center,0.0,0.0,12315.970000000001,534.99,0.0,0.0,1627.97,200.01,544.33,25213.58,0.0,0.0,0.0,1413.46,2114.63,0.0,0.0
127500B,345 Park,0.0,0.0,510.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127700B,Alliant-32 Old Slip,0.0,15813.13,6375.85,326.52,0.0,0.0,351.69,455.15,3157.11,5400.36,0.0,0.0,0.0,1383.76,199.36,0.0,0.0
128000B,Park Sixty,0.0,0.0,0.0,0.0,0.0,0.0,175.83,268.02,0.0,2000.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128100B,1633 Broadway,0.0,706.54,47.32,0.0,0.0,0.0,105.5,380.54,0.0,1610.07,0.0,0.0,0.0,605.23,0.0,0.0,0.0
128200B,HSS- Westchester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.75,0.0,0.0,0.0
128300B,KPMG,0.0,8360.42,1535.8,0.0,0.0,0.0,373.75,0.0,1027.23,215.13,0.0,0.0,0.0,2106.83,0.0,0.0,510.52
128400B,Shady Grove Fertility,2704.39,5212.66,3062.56,0.0,0.0,0.0,1297.3,337.32,3115.82,5646.51,0.0,0.0,0.0,4871.61,4699.94,0.0,0.0
128600B,20 East End - 7th fl roof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.59,0.0,0.0
128700B,Rockefeller Center Phase 2A,0.0,0.0,20842.35,5944.06,0.0,0.0,21543.19,24789.07,59928.23,41619.1,0.0,2627.67,0.0,107707.26,14031.07,0.0,890.38
128800B,Rockefeller Plaza Plant Mod.,0.0,0.0,263020.05,0.0,0.0,0.0,0.0,0.0,0.0,13138.39,0.0,0.0,0.0,7288.38,470.73,0.0,0.0
128900B,375 Hudson,67483.05,43967.43,109035.47,5985.94,4462.96,4.981875,15565.9,13497.9,62329.02,62657.48,3174.01,8128.53,0.0,65250.79,165970.23,11844.24,1183.6
129000B,Payson Building - DHW Monitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.49,967.43,1058.86,0.0,0.0,0.0,902.2,474.49,0.0,264.84
129100B,14th @Irving,7254.75,14081.720000000001,25074.519999999997,4532.75,1878.21,0.026525,16186.99,4514.92,25411.91,38694.84,0.0,1229.98,0.0,29120.76,20765.22,1000.08,3831.58
129300B,HSS 12th Fl Cold Strg Wtr Leak,1426.31,0.0,0.0,0.0,0.0,0.0,135.01,0.0,466.54,905.99,0.0,0.0,0.0,156.88,0.0,0.0,0.0
129400B,Rudin 80 Pine St,0.0,791.45,0.0,163.26,0.0,0.0,496.19,0.0,1065.38,0.0,0.0,0.0,0.0,158.62,2262.88,0.0,510.52
129500B,Solaire,1872.15,0.0,650.92,0.0,0.0,0.0,534.72,0.0,4307.25,5434.27,0.0,796.74,0.0,5238.72,1977.55,0.0,0.0
129600B,SGU Welcome Center Motion Snsr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.93,0.0,206.73,0.0,0.0,0.0,0.0,0.0
129900B,230 Park Ave South,0.0,222.57,2364.96,0.0,0.0,0.0,492.36,250.54,3243.95,6548.65,178.47,0.0,0.0,967.24,9425.97,0.0,259.94
130100B,345 Park Avenue,0.0,0.0,880.88,0.0,0.0,0.0,0.0,0.0,715.01,549.23,0.0,411.7,0.0,0.0,563.78,0.0,0.0
130200B,RXR 32 Old SLip 7Fl Demise,0.0,0.0,0.0,0.0,0.0,0.0,196.16,0.0,126.05,0.0,0.0,0.0,0.0,126.03,0.0,0.0,0.0
130400B,Mt SInai Kravis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130500B,Mt Sinai-(Now SI0075),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130700B,Estee 2nd Fl Panel Relocation,1736.91,1508.99,0.0,102.57,2628.08,1.2902375000000001,135.01,358.04,673.69,2329.47,0.0,598.84,0.0,458.79,0.0,0.0,1021.04
130800B,HPS Investment Partners,1834.62,8003.02,8054.33,0.0,0.0,0.0,1896.68,0.0,7098.27,10232.38,0.0,0.0,0.0,1414.23,330.75,0.0,0.0
130900B,Jones Lang LaSalle,3873.36,1582.89,450.44,308.43,0.0,0.0,300.79,200.11,339.87,738.81,0.0,0.0,0.0,0.0,474.21,0.0,0.0
131000B,175 West 60th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,447.97,0.0,0.0,0.0,158.62,158.62,0.0,0.0
131100B,20 Broad St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131200B,Cornell Capital,0.0,1604.88,350.34,0.0,0.0,0.0,353.77,0.0,823.27,2680.29,0.0,0.0,0.0,1591.1,367.91,0.0,0.0
131300B,HSS - Hand & Foot Cond. Unit,1728.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.4,2597.14,0.0,0.0,0.0,526.1,0.0,0.0,0.0
131600B,CGI -33 Whitehall-15th Floor,3744.3,8464.65,6497.889999999999,0.0,0.0,0.0,510.46,502.92,2165.93,6444.54,0.0,0.0,0.0,2352.18,0.0,0.0,0.0
131700B,Alix Partners project cancelle,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131800B,Sard Verbinnen,3076.02,7614.36,3503.81,0.0,0.0,1.2932,548.25,0.0,2593.37,5710.9,0.0,0.0,0.0,3075.88,1946.23,0.0,0.0
132000B,Equity Office - 12th fl,0.0,3960.15,1062.42,0.0,0.0,0.0,1308.69,0.0,937.61,2152.27,0.0,0.0,0.0,651.59,0.0,0.0,0.0
132300B,Paramount Group New Terrace,0.0,734.13,427.4,102.81,0.0,0.0,725.56,244.2,202.12,1281.87,0.0,0.0,0.0,0.0,0.0,0.0,794.52
132400B,909 3rd Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132600B,Bethpage FCU 3 VAVs,1491.37,667.72,91.99,94.43,801.65,0.0,405.0,337.64,428.31,1540.78,0.0,0.0,0.0,313.76,275.46,0.0,0.0
132700B,475 Kent Ave,0.0,0.0,0.0,0.0,0.0,0.0,3833.39,0.0,0.0,16469.28,0.0,0.0,0.0,0.0,3.53,0.0,0.0
132900B,DIA Chelsea Reno,3669.6,4454.18,2757.05,0.0,1221.89,1.1617625,1470.99,1492.01,6475.89,5287.54,349.34,1326.76,0.0,1811.72,0.0,0.0,0.0
133000B,444 Mad. Ave - Project cancell,0.0,0.0,0.0,0.0,0.0,0.0,775.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133300B,Sirius XM,1834.79,16465.26,5318.25,205.62,1238.55,0.0,1350.95,134.01,3064.47,6165.25,0.0,0.0,0.0,2435.98,876.17,0.0,0.0
133400B,Kuraray America-32 Old Slip,0.0,1335.44,0.0,0.0,0.0,0.0,300.63,0.0,250.96,1151.92,0.0,0.0,0.0,284.65,0.0,0.0,0.0
133500B,Rudin 2-6 & 8th floors,0.0,0.0,0.0,0.0,0.0,0.0,512.91,0.0,1273.21,135.33,0.0,0.0,332.58,1328.53,632.08,0.0,0.0
133600B,"2018 Evergreen, 105 LLC Projec",13332.42,8444.02,55582.83,411.24,2502.7,0.7732187500000001,9808.33,5466.34,14603.35,26630.32,0.0,5125.88,0.0,23226.07,44364.58,0.0,0.0
133700B,Fidelity Flrs 1& 2- 1865 B'way,0.0,727.31,6674.45,0.0,0.0,0.0,2019.12,129.98,1205.08,1569.86,826.15,0.0,0.0,1774.65,0.0,0.0,0.0
133800B,1776 B'way 20fl Bacnet T Stats,1872.15,0.0,2123.81,102.81,0.0,0.0,0.0,122.11,549.9,1688.42,0.0,0.0,0.0,1081.96,2505.33,0.0,275.88
133900B,Lefrak DW Shutoff Snsr Upgrade,0.0,0.0,8200.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,177.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134000B,Sirius XM Fuel Systm Monitorin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.62,322.94,0.0,0.0,0.0,0.0,164.22,0.0,0.0
134100B,Mt Sinai Annneberg 18Fl,0.0,2431.55,3188.01,268.75,0.0,0.0,2583.55,436.71,2926.49,7608.53,0.0,751.91,0.0,4457.9,633.92,0.0,0.0
134400B,Godiva Water Meter,0.0,0.0,0.0,0.0,0.0,0.0,35.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134500B,345 Park Ethernet Cable,0.0,0.0,0.0,0.0,0.0,0.0,123.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134600B,HSS 8Fl Nursing Administration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134800B,Mt. Sinai Area 208 MC Pharmacy,0.0,0.0,0.0,0.0,0.0,0.0,194.52,0.0,0.0,223.25,0.0,0.0,0.0,458.17,526.75,0.0,0.0
135000B,Mt Sinai Switchgear Temp Sensr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.44,0.0,0.0
135400B,NEA- 18th Floor-104 5th Ave,1858.32,2682.87,526.86,0.0,0.0,0.0,942.92,0.0,4378.43,1900.15,1824.26,0.0,0.0,3227.68,174.9,0.0,0.0
135500B,335 Madison Phase 2 Floors 1-3,1755.82,4548.81,16264.87,0.0,2044.9,-0.00023125,2617.22,856.62,11969.97,16334.92,0.0,0.0,0.0,22280.19,21702.44,0.0,1896.71
135600B,Bryan Cave- 34th floor,0.0,0.0,401.73,0.0,0.0,0.0,422.04,0.0,218.79,254.6,0.0,0.0,0.0,166.29,0.0,0.0,199.41
135700B,Estee Lauder Conf Rm 2021,0.0,0.0,0.0,0.0,0.0,0.0,281.35,0.0,594.72,500.07,0.0,0.0,0.0,0.0,0.0,0.0,776.41
135800B,HSS Ecostruxure Workstation,0.0,0.0,0.0,0.0,1623.6,0.0,0.0,0.0,0.0,227.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135900B,Rudin S2 VFD BMS Controls,0.0,0.0,0.0,0.0,0.0,0.0,35.78,0.0,0.0,98.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136100B,345 Park 34thFl Switch Upgrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.61,0.0,49.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136200B,345 Park- 45th fl BMS Switches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.94,0.0,0.0,0.0,0.0,216.61,0.0,0.0
136300B,Lefrak Central Plant Upgrade,2704.64,5893.950000000001,97344.97,1552.74,0.0,0.0,13854.81,1170.28,18739.92,23953.02,239.64,0.0,0.0,-1637.39,77455.19,0.0,9395.49
136400B,American Realty Advisors 25 fl,0.0,2893.45,444.45,0.0,0.0,0.0,672.51,594.93,1752.69,2226.73,0.0,0.0,0.0,188.8,0.0,0.0,0.0
136600B,Estee Lauder AC 17 Lines 25&26,0.0,1842.81,730.62,128.01,0.0,0.0,3251.93,0.0,738.02,1311.64,0.0,712.0,0.0,0.0,2373.01,0.0,1103.44
136700B,Estee Lauder Innovation Rm Ren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.55,1000.13,0.0,0.0,0.0,614.78,725.4,0.0,797.68
136800B,HSS 2nd Floor Nursing Classrm,0.0,194.09,207.12,79.89,0.0,0.0,0.0,0.0,0.0,554.96,0.0,0.0,0.0,633.46,817.77,0.0,0.0
136900B,HSS 5th Fl Pediatric Exam Rms,0.0,194.09,382.66,94.43,0.0,0.0,295.44,0.0,39.35,533.7,0.0,0.0,0.0,1179.16,435.22,0.0,0.0
137000B,345 Park EMT Space Temp Montrs,0.0,0.0,80.02,0.0,0.0,0.0,0.0,0.0,139.95,131.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137100B,345 Park - VFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.67
137200B,185 GN Rd LLC HVAC Upgrade,3133.91,17158.61,8653.57,0.0,1238.55,0.77145,2680.6,1140.5,9909.18,6421.45,0.0,0.0,0.0,1820.15,13732.99,0.0,3935.44
137300B,1407 Broadway- 3rd fl Chiller,0.0,0.0,63.52,0.0,0.0,0.0,140.32,0.0,398.18,342.21,0.0,0.0,0.0,446.99,849.36,0.0,0.0
137400B,Nantum Automated Start & Shut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137500B,ESRT 24th Floor,3681.18,11552.82,6126.97,353.05,0.0,0.0,620.96,244.2,1825.94,4765.91,355.1,312.49,0.0,3948.65,9914.66,0.0,0.0
137700B,Mt Sinai Annenberg 9th Fl S-49,0.0,2400.69,12137.710000000001,221.58,0.0,0.0,620.96,593.07,3118.27,8322.03,0.0,0.0,0.0,4024.41,586.46,0.0,228.74
137800B,Mt Sinai Annenberg 9Fl OR AHU,5685.58,31872.56,71749.89,1179.94,0.0,0.0,5121.36,3152.51,19324.3,81844.99,0.0,2685.68,0.0,15953.78,391.22,225.35,2395.05
138000B,ESRT Water Tank Level Monitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.6,0.0,0.0,0.0,463.96,0.0,0.0,0.0
138100B,ESRT Additional Workstation,0.0,0.0,203.66,0.0,2040.2,0.66168125,0.0,0.0,0.0,194.99,0.0,529.49,0.0,188.8,0.0,0.0,0.0
138200B,Estee Lauder AC-23 2nd Fl Lab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138300B,Bowery Farming 12thfl BMS Work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.52,0.0,0.0,0.0,162.8,229.08,0.0,0.0
138400B,Mt Sinai Anbg 21fl Pul Lab,0.0,210.58,601.69,0.0,0.0,0.0,440.98,311.09,0.0,274.62,0.0,0.0,0.0,293.54,253.73,0.0,0.0
138600B,Rudin CO2 Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138700B,Gibson Dunn 48th Fl,0.0,1310.66,471.62000000000006,0.0,0.0,0.0,0.0,0.0,584.85,2016.56,0.0,0.0,0.0,687.18,0.0,0.0,0.0
139000B,SGU Grenada Light Cntrl System,0.0,1375.6399999999999,97.32,66.19,0.0,0.0,561.34,482.23,0.0,16719.2,0.0,1216.05,0.0,2670.01,0.0,1071.04,2493.84
139100B,JHSF Residential Riser Rplcmnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.68
139300B,Searchlight Capital 26-27 flrs,4544.1900000000005,4324.52,2138.42,102.81,0.0,0.0,1256.11,0.0,1382.91,2548.63,0.0,0.0,0.0,1929.01,400.33,0.0,529.68
139400B,560 Lexington- EMR AC Units,0.0,162.57,574.01,0.0,0.0,0.0,542.91,0.0,449.82,627.98,0.0,0.0,0.0,1905.01,4788.77,0.0,662.09
139500B,IBM Lvg JR Learning Center,5797.24,20355.29,18648.030000000002,0.0,0.0,0.0,2020.01,371.51,2311.85,3679.71,0.0,0.0,0.0,3350.69,2371.65,0.0,529.68
139600B,Tamares 14th Floor,1872.15,1558.01,358.12,86.98,0.0,0.0,107.36,278.76,0.0,1181.42,0.0,0.0,0.0,1363.19,0.0,0.0,0.0
139700B,Pacific Park B15 Residential,3176.41,1339.37,20445.64,338.81,0.0,0.0,9124.64,569.97,7150.8,38444.03,0.0,0.0,0.0,8673.06,7611.71,700.72,269.44
139800B,7 Hanover Square- BMS Work,9104.35,23965.17,74509.47,1099.25,3779.07,1.2665250000000001,15190.94,4096.64,74993.27,112503.61,0.0,6510.92,0.0,44225.35,46295.43,4546.09,7590.14
139900B,601 West 29th St- BMS,3640.3,22544.99,71092.31,211.61,3098.99,0.9328562499999999,22794.38,2944.93,22397.12,31064.41,0.0,6619.82,0.0,27951.45,4414.0,0.0,2767.64
140000B,Choice Logistics 2nd Floor,0.0,0.0,456.78,0.0,0.0,0.0,38.8,0.0,0.0,340.1,0.0,0.0,0.0,307.39,551.34,0.0,0.0
140100B,Mt Sinai Annenberg 21st Fl,0.0,388.18,1130.85,94.43,0.0,0.0,727.81,579.41,1292.84,4038.11,0.0,0.0,0.0,293.47,0.0,0.0,228.74
140200B,Tishman Speyer 2nd & 3rd flrs,4980.45,15044.4,4091.79,205.62,0.0,0.0,776.12,0.0,2939.26,8117.63,0.0,0.0,0.0,2529.9,2208.88,0.0,0.0
140300B,Bergdorf Goodman 2nd Flr bar,0.0,0.0,315.05,0.0,0.0,0.0,280.67,0.0,0.0,260.84,0.0,0.0,0.0,290.4,533.2,0.0,0.0
140500B,Tamares 8th Floor,0.0,0.0,0.0,0.0,0.0,0.0,178.96,0.0,0.0,771.01,0.0,0.0,0.0,372.9,0.0,0.0,0.0
140600B,Atlantic Investment 38th Floor,1834.62,3460.74,1575.27,102.81,0.0,0.0,741.69,0.0,1619.69,1480.51,0.0,0.0,0.0,663.66,0.0,0.0,0.0
140700B,Rudin Cooling Tower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.27,0.0,0.0,0.0,229.08,0.0,0.0,0.0
140800B,Rudin S6 VFD BMS Controls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140900B,KPMG 10th floor,4097.1,0.0,3708.46,0.0,0.0,0.0,310.41,0.0,1120.63,1108.38,0.0,0.0,0.0,2204.61,690.98,0.0,0.0
141000B,HSS Outpatient Rehab Center,1686.85,60296.18,18982.49,688.07,2763.81,0.0,3519.46,1217.95,5401.25,7797.77,0.0,0.0,0.0,10354.88,10874.68,0.0,529.68
141200B,88 Wall St Hotel,1888.41,8493.71,29323.699999999997,741.93,1214.99,0.9328562499999999,9408.66,2625.63,5040.76,33452.61,0.0,0.0,0.0,10626.47,337.48,3069.45,8263.11
141300B,11 West 42nd St BMS Upgrade,16507.63,8362.28,5259.81,1009.75,0.0,0.0,296.32,2304.24,4444.38,11593.02,0.0,885.28,0.0,12616.69,6348.81,0.0,0.0
141400B,Rudin Lobby & Concourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141600B,White Plains Hospital- HOB,59841.89,128354.16,381498.32,50518.97,6714.4400000000005,3.21688125,88089.47,19315.93,151903.76,90877.22,0.0,15614.09,0.0,40772.78,26623.75,501.29,111022.31
141700B,Knotel 12th & 14th Floor,0.0,0.0,150.72,0.0,0.0,0.0,159.16,0.0,0.0,680.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141800B,UBS 18th Fl,1834.62,7613.48,17052.78,2225.96,0.0,0.0,701.67,3000.0,2069.27,13812.46,0.0,1475.2,0.0,1608.87,309.36,0.0,733.1
141900B,444 Madison 33rd Floor,0.0,458.54,84.15,0.0,0.0,0.0,0.0,0.0,560.24,818.02,0.0,0.0,0.0,272.02,0.0,0.0,0.0
142000B,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142100B,SGU Attic Stock Sensors/Cntlrs,1673.18,2518.05,2118.2599999999998,0.0,88.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142200B,HSS Generator Rm Oil Detection,0.0,388.18,0.0,159.78,0.0,0.0,210.51,0.0,79.12,1892.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142300B,Rock Center VFD Survey T&M,0.0,0.0,1381.34,0.0,0.0,0.0,0.0,0.0,0.0,1208.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142400B,SGU Bourne Motion Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.75,0.0,0.0,0.0,0.0,0.0
142500B,Lefrak Induction Unt flrs32-34,0.0,2804.11,53851.270000000004,0.0,0.0,0.0,1115.75,0.0,0.0,32.82,0.0,0.0,0.0,673.36,1091.6,0.0,529.68
142600B,SGU Grenada Pat Adams Mtn Snsr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.15,0.0,0.0,0.0,0.0,0.0
142700B,Bklyn Navy Yard Building 20,1888.41,1404.09,3896.6,86.98,0.0,0.0,853.64,622.74,2028.25,7257.79,0.0,0.0,0.0,2527.08,0.0,0.0,0.0
143000B,44 Wall St- Partial 10th Floor,0.0,1835.1,669.23,0.0,0.0,0.0,280.67,398.29,989.61,1187.31,0.0,0.0,0.0,688.85,475.02,0.0,0.0
143100B,Publicis Digitas  15th floor,0.0,0.0,2768.8,0.0,0.0,0.0,620.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143200B,SGU Pesnick Hall Mtn Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0
143300B,Rudin- VFD Controls Phase 2,0.0,1600.36,0.0,0.0,0.0,0.0,639.34,0.0,1665.08,985.35,0.0,0.0,0.0,1335.72,237.25,0.0,1191.77
143400B,Mt Sinai Anbrg Lobby Reheat,0.0,0.0,1543.25,0.0,0.0,0.0,0.0,0.0,0.0,102.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143500B,Cahill Gordon Reindel 17-22 fl,9208.26,62890.16,43154.53,1731.95,4189.81,1.2932,1522.33,5037.39,15799.32,8405.64,0.0,0.0,0.0,13421.54,2812.87,0.0,0.0
143600B,Paramount Group 5th Fl Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143700B,HSS Pavilion Bldg Grnd Floor,0.0,0.0,104.55,0.0,0.0,0.0,229.91,0.0,0.0,1505.67,0.0,0.0,0.0,547.62,136.76,0.0,0.0
143800B,Rudin Lobby Reheat Valves,0.0,0.0,4992.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.87,0.0,0.0
143900B,11 West 42nd Plant Cogen Upgrd,3776.73,3558.54,42213.29,669.57,0.0,0.0,12466.32,1242.49,18321.26,29912.19,0.0,0.0,0.0,2879.5,8906.57,0.0,42.34
144000B,95 Morton AC-8 South VFD,0.0,0.0,1848.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
